id_flow,nw_src,tp_src,nw_dst,tp_dst,nw_proto,forward_pc,forward_bc,forward_pl,forward_piat,forward_pps,forward_bps,forward_pl_mean,forward_piat_mean,forward_pps_mean,forward_bps_mean,forward_pl_var,forward_piat_var,forward_pps_var,forward_bps_var,forward_pl_q1,forward_pl_q3,forward_piat_q1,forward_piat_q3,forward_pl_max,forward_pl_min,forward_piat_max,forward_piat_min,forward_pps_max,forward_pps_min,forward_bps_max,forward_bps_min,forward_duration,forward_size_packets,forward_size_bytes,reverse_pc,reverse_bc,reverse_pl,reverse_piat,reverse_pps,reverse_bps,reverse_pl_mean,reverse_piat_mean,reverse_pps_mean,reverse_bps_mean,reverse_pl_var,reverse_piat_var,reverse_pps_var,reverse_bps_var,reverse_pl_q1,reverse_pl_q3,reverse_piat_q1,reverse_piat_q3,reverse_pl_max,reverse_pl_min,reverse_piat_max,reverse_piat_min,reverse_pps_max,reverse_pps_min,reverse_bps_max,reverse_bps_min,reverse_duration,reverse_size_packets,reverse_size_bytes,category
74207a21af95ee414693ac1232e22cf2,2.2024E+11,53922,172.16.25.104,58825,6,3,180,60,10.66666667,0.09375,5625,60,10.66666667,0.09375,5625,0,0,0,0,60,60,10.66666667,10.66666667,60,60,10.66666667,10.66666667,0.09375,0.09375,5625,5625,32,3,180,3,215,71.66666667,10.33333333,0.096774194,6.935483871,71.66666667,10.33333333,0.096774194,6.935483871,0,0,0,0,71.66666667,71.66666667,10.33333333,10.33333333,71.66666667,71.66666667,10.33333333,10.33333333,0.096774194,0.096774194,6.935483871,6.935483871,31,3,215,P2P
51e0b4d3bb8ee00ad541bfe9480e5c89,92.251.81.99,22666,172.16.25.104,54689,6,3,180,60,10.66666667,0.09375,5625,60,10.66666667,0.09375,5625,0,0,0,0,60,60,10.66666667,10.66666667,60,60,10.66666667,10.66666667,0.09375,0.09375,5625,5625,32,3,180,3,219,73,10.33333333,0.096774194,7.064516129,73,10.33333333,0.096774194,7.064516129,0,0,0,0,73,73,10.33333333,10.33333333,73,73,10.33333333,10.33333333,0.096774194,0.096774194,7.064516129,7.064516129,31,3,219,P2P
0e6977f7ddb1f97bdffb0038cfda4f14,58.236.122.66,38212,172.16.25.104,59795,6,5,453,90.6,6.4,0.15625,14.15625,90.6,6.4,0.15625,14.15625,0,0,0,0,90.6,90.6,6.4,6.4,90.6,90.6,6.4,6.4,0.15625,0.15625,14.15625,14.15625,32,5,453,5,418,83.6,6.2,0.161290323,13.48387097,83.6,6.2,0.161290323,13.48387097,0,0,0,0,83.6,83.6,6.2,6.2,83.6,83.6,6.2,6.2,0.161290323,0.161290323,13.48387097,13.48387097,31,5,418,P2P
2b0546c6ac67b4f554e4aadb7ffe6ab7,88.89.250.186,51413,172.16.25.104,35153,6,2,120,60,16,0.0625,3.75,60,16,0.0625,3.75,0,0,0,0,60,60,16,16,60,60,16,16,0.0625,0.0625,3.75,3.75,32,2,120,2,120,60,15.5,0.064516129,3.870967742,60,15.5,0.064516129,3.870967742,0,0,0,0,60,60,15.5,15.5,60,60,15.5,15.5,0.064516129,0.064516129,3.870967742,3.870967742,31,2,120,P2P
4666500ef7a303dffd57910f1fe5136a,172.16.25.101,0,45.125.0.6,0,1,21,2058,98,1.428571429,0.7,68.6,98,1.115207373,0.9171875,89.884375,0,0.032905774,0.01588623,152.5713574,98,98,1,1.131336406,98,98,1.428571429,1,1,0.7,98,68.6,99,89,8722,22,2156,98,1.409090909,0.709677419,69.5483871,98,7.136484848,0.703225806,68.91612903,0,142.388767,0.123787721,1188.857274,98,98,1.033333333,1.409090909,98,98,31,1,1,0.032258065,98,3.161290323,129,83,8134,ICMP
7684ae9b93a83555e731e4f695c5a5ba,200.125.123.51,53536,172.16.25.104,35035,6,2,120,60,15.5,0.064516129,3.870967742,60,15.5,0.064516129,3.870967742,0,0,0,0,60,60,15.5,15.5,60,60,15.5,15.5,0.064516129,0.064516129,3.870967742,3.870967742,31,2,120,2,120,60,15.5,0.064516129,3.870967742,60,15.5,0.064516129,3.870967742,0,0,0,0,60,60,15.5,15.5,60,60,15.5,15.5,0.064516129,0.064516129,3.870967742,3.870967742,31,2,120,P2P
5206ccc257030ba0ab9da36bd1cbec29,188.209.56.50,20184,172.16.25.104,42759,6,2,120,60,16,0.0625,3.75,60,16,0.0625,3.75,0,0,0,0,60,60,16,16,60,60,16,16,0.0625,0.0625,3.75,3.75,32,2,120,2,120,60,15.5,0.064516129,3.870967742,60,15.5,0.064516129,3.870967742,0,0,0,0,60,60,15.5,15.5,60,60,15.5,15.5,0.064516129,0.064516129,3.870967742,3.870967742,31,2,120,P2P
e3b64f22ab07d5146a85ccfd59c76e97,216.232.20.34,53411,172.16.25.104,53399,6,2,120,60,16,0.0625,3.75,60,16,0.0625,3.75,0,0,0,0,60,60,16,16,60,60,16,16,0.0625,0.0625,3.75,3.75,32,2,120,2,120,60,16,0.0625,3.75,60,16,0.0625,3.75,0,0,0,0,60,60,16,16,60,60,16,16,0.0625,0.0625,3.75,3.75,32,2,120,P2P
cd0e895305fb0a155fb514a4faef348c,181.95.60.13,41155,172.16.25.104,54941,6,2,120,60,16,0.0625,3.75,60,16,0.0625,3.75,0,0,0,0,60,60,16,16,60,60,16,16,0.0625,0.0625,3.75,3.75,32,2,120,2,120,60,16,0.0625,3.75,60,16,0.0625,3.75,0,0,0,0,60,60,16,16,60,60,16,16,0.0625,0.0625,3.75,3.75,32,2,120,P2P
74a1ad32978d64f636fa19eac400a41e,190.42.37.165,25984,172.16.25.104,51067,6,2,120,60,15.5,0.064516129,3.870967742,60,15.5,0.064516129,3.870967742,0,0,0,0,60,60,15.5,15.5,60,60,15.5,15.5,0.064516129,0.064516129,3.870967742,3.870967742,31,2,120,2,120,60,16,0.0625,3.75,60,16,0.0625,3.75,0,0,0,0,60,60,16,16,60,60,16,16,0.0625,0.0625,3.75,3.75,32,2,120,P2P
82a66e95e04c303d24e830c6215b086d,79178183150,52786,172.16.25.104,36675,6,2,120,60,16,0.0625,3.75,60,16,0.0625,3.75,0,0,0,0,60,60,16,16,60,60,16,16,0.0625,0.0625,3.75,3.75,32,2,120,2,120,60,15.5,0.064516129,3.870967742,60,15.5,0.064516129,3.870967742,0,0,0,0,60,60,15.5,15.5,60,60,15.5,15.5,0.064516129,0.064516129,3.870967742,3.870967742,31,2,120,P2P
684f7438dbb6cb82ad036ebec9d27335,172.16.25.102,0,161.53.160.11,0,1,3,294,98,10.33333333,0.096774194,9.483870968,98,5.666666667,0.548387097,53.74193548,0,21.77777778,0.203954214,1958.776275,98,98,3.333333333,8,98,98,10.33333333,1,1,0.096774194,98,9.483870968,62,34,3332,4,392,98,7.75,0.129032258,12.64516129,98,4.391666667,0.548387097,53.74193548,0,11.27840278,0.175858481,1688.944849,98,98,2.7125,6.070833333,98,98,7.75,1.033333333,0.967741935,0.129032258,94.83870968,12.64516129,62,34,3332,ICMP
c9e38db75256b6e6ec128109bc83e452,185.21.217.9,6881,172.16.25.104,42305,6,3,180,60,10.66666667,0.09375,5625,60,10.66666667,0.09375,5625,0,0,0,0,60,60,10.66666667,10.66666667,60,60,10.66666667,10.66666667,0.09375,0.09375,5625,5625,32,3,180,3,224,74.66666667,10.33333333,0.096774194,7.225806452,74.66666667,10.33333333,0.096774194,7.225806452,0,0,0,0,74.66666667,74.66666667,10.33333333,10.33333333,74.66666667,74.66666667,10.33333333,10.33333333,0.096774194,0.096774194,7.225806452,7.225806452,31,3,224,P2P
f452339d9dca966a70e99257eb054a1f,65.48.140.226,60374,172.16.25.104,40457,6,2,120,60,15.5,0.064516129,3.870967742,60,15.5,0.064516129,3.870967742,0,0,0,0,60,60,15.5,15.5,60,60,15.5,15.5,0.064516129,0.064516129,3.870967742,3.870967742,31,2,120,2,120,60,15.5,0.064516129,3.870967742,60,15.5,0.064516129,3.870967742,0,0,0,0,60,60,15.5,15.5,60,60,15.5,15.5,0.064516129,0.064516129,3.870967742,3.870967742,31,2,120,P2P
8ce58ccabf9e736db0e8d7128fce95ec,2.11225E+11,34654,172.16.25.104,49025,6,121,400086,3306.495868,0.26446281,3.78125,12502.6875,3306.495868,0.26446281,3.78125,12502.6875,0,0,0,0,3306.495868,3306.495868,0.26446281,0.26446281,3306.495868,3306.495868,0.26446281,0.26446281,3.78125,3.78125,12502.6875,12502.6875,32,121,400086,106,6800,64.1509434,0.29245283,3.419354839,219.3548387,64.1509434,0.29245283,3.419354839,219.3548387,0,0,0,0,64.1509434,64.1509434,0.29245283,0.29245283,64.1509434,64.1509434,0.29245283,0.29245283,3.419354839,3.419354839,219.3548387,219.3548387,31,106,6800,P2P
3d4ad0fe19f0e763c618319eb3368ee4,190.217.172.89,51413,172.16.25.104,52539,6,2,120,60,15.5,0.064516129,3.870967742,60,15.5,0.064516129,3.870967742,0,0,0,0,60,60,15.5,15.5,60,60,15.5,15.5,0.064516129,0.064516129,3.870967742,3.870967742,31,2,120,2,120,60,15.5,0.064516129,3.870967742,60,15.5,0.064516129,3.870967742,0,0,0,0,60,60,15.5,15.5,60,60,15.5,15.5,0.064516129,0.064516129,3.870967742,3.870967742,31,2,120,P2P
4b1cab8057b2b402c5cb17758e8298a8,80.245.237.20,46997,172.16.25.104,33871,6,2,120,60,16,0.0625,3.75,60,16,0.0625,3.75,0,0,0,0,60,60,16,16,60,60,16,16,0.0625,0.0625,3.75,3.75,32,2,120,2,120,60,16,0.0625,3.75,60,16,0.0625,3.75,0,0,0,0,60,60,16,16,60,60,16,16,0.0625,0.0625,3.75,3.75,32,2,120,P2P
5ebeb1a458ea706cce13fec5ee977467,82.65.116.1,59399,172.16.25.104,53403,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,74,32,0.03125,2.3125,74,32,0.03125,2.3125,0,0,0,0,74,74,32,32,74,74,32,32,0.03125,0.03125,2.3125,2.3125,32,1,74,P2P
a4a2c1ec187108306a5736dc27be21a4,172.16.25.104,60962,94158245144,443,6,1,60,60,9,0.111111111,6.666666667,74.39552239,4.731343284,1.136200717,99.28494624,207.2310648,18.22143016,1.0508087,8578.14571,67.19776119,81.59328358,2.597014925,6.865671642,88.79104478,60,9,0.462686567,2.161290323,0.111111111,191.9032258,6.666666667,40,68,6009,1,60,60,9,0.111111111,6.666666667,540.9606742,4.674157303,1.491039427,1470.284946,231323.1701,18.71291504,1.904202156,2142178.468,300.4803371,781.4410112,2.511235955,6.837078652,1021.921348,60,9,0.348314607,2.870967742,0.111111111,2933.903226,6.666666667,40,90,91011,WWW
659bf87dbb7df8e53798facad5e5f5e6,77.219.7.31,57175,172.16.25.104,45883,6,2,120,60,15.5,0.064516129,3.870967742,60,15.5,0.064516129,3.870967742,0,0,0,0,60,60,15.5,15.5,60,60,15.5,15.5,0.064516129,0.064516129,3.870967742,3.870967742,31,2,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P2P
d6671408e79479af56251d9160dad433,172.16.25.103,50531,172.16.25.101,10001,17,97,15326,158,0.329896907,3.03125,478.9375,158,0.329896907,3.03125,478.9375,0,0,0,0,158,158,0.329896907,0.329896907,158,158,0.329896907,0.329896907,3.03125,3.03125,478.9375,478.9375,32,97,15326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VOIP
70ebf821e14a26bb13ab267b0eae8e22,172.16.25.104,33812,172.16.25.1,53,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,109,109,2,0.5,54.5,109,2,0.5,54.5,0,0,0,0,109,109,2,2,109,109,2,2,0.5,0.5,54.5,54.5,2,1,109,DNS
48b6f19229d2eb67eb6feb8ae91102c2,172.16.25.103,48593,172.16.25.129,20,6,13093,25557213,1951.97533,0.002367677,422.3548387,824426.2258,1951.97533,0.002367677,422.3548387,824426.2258,0,0,0,0,1951.97533,1951.97533,0.002367677,0.002367677,1951.97533,1951.97533,0.002367677,0.002367677,422.3548387,422.3548387,824426.2258,824426.2258,31,13093,25557213,8164,538824,66,0.003797158,263.3548387,17381.41935,66,0.003797158,263.3548387,17381.41935,0,0,0,0,66,66,0.003797158,0.003797158,66,66,0.003797158,0.003797158,263.3548387,263.3548387,17381.41935,17381.41935,31,8164,538824,FTP
77502025ef799fa503a01c8e4c3e7a97,77.94.40.171,6912,172.16.25.104,37755,6,5,945,189,1,1,189,189,1,1,189,0,0,0,0,189,189,1,1,189,189,1,1,1,1,189,189,5,5,945,5,300,60,1,1,60,60,1,1,60,0,0,0,0,60,60,1,1,60,60,1,1,1,1,60,60,5,5,300,P2P
f4773be2e0161d5dcf4b72dfb8deca99,172.16.25.102,50612,172.16.25.103,10001,17,431,68098,158,0.069605568,14.36666667,2269.933333,158,0.034185076,37.11612903,5864.348387,0,0.000418312,172.9542219,4317629.195,158,158,0.022395314,0.034433943,158,158,0.069605568,0.021846371,45.77419355,14.36666667,7232.322581,2269.933333,122,4544,717952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VOIP
292ff3bb113f9bd9b1b13575ffd054e2,172.16.25.101,60751,172.16.25.102,10001,17,756,119448,158,0.041005291,24.38709677,3853.16129,158,0.041005291,24.38709677,3853.16129,0,0,0,0,158,158,0.041005291,0.041005291,158,158,0.041005291,0.041005291,24.38709677,24.38709677,3853.16129,3853.16129,31,756,119448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VOIP
043d25643217538f73d2c814c8e54183,172.16.25.103,0,64.50.236.52,0,1,19,1862,98,1.578947368,0.633333333,62.06666667,98,1.306140351,0.800537634,78.45268817,0,0.074423669,0.027957278,268.5017008,98,98,1.169736842,1.44254386,98,98,1.578947368,1.033333333,0.967741935,0.633333333,94.83870968,62.06666667,61,49,4802,19,1862,98,1.578947368,0.633333333,62.06666667,98,1.38562753,0.736021505,72.13010753,0,0.03737256,0.010544861,101.2728419,98,98,1.288967611,1.482287449,98,98,1.578947368,1.192307692,0.838709677,0.633333333,82.19354839,62.06666667,61,45,4410,ICMP
651c5ac232c0e2746eb978258602eafc,172.16.25.102,47613,172.16.25.129,20,6,2,132,66,11.5,0.086956522,5.739130435,66,11.5,0.086956522,5.739130435,0,0,0,0,66,66,11.5,11.5,66,66,11.5,11.5,0.086956522,0.086956522,5.739130435,5.739130435,23,2,132,2,132,66,11.5,0.086956522,5.739130435,66,11.5,0.086956522,5.739130435,0,0,0,0,66,66,11.5,11.5,66,66,11.5,11.5,0.086956522,0.086956522,5.739130435,5.739130435,23,2,132,FTP
f282d15ff2b0ed6122e0001175bd2275,172.16.25.103,51653,172.16.25.101,10001,17,550,86900,158,0.054545455,18.33333333,2896.666667,158,0.029781667,39.43306452,6230.424194,0,0.000204515,148.8531364,3715969.698,158,158,0.021272947,0.030168325,158,158,0.054545455,0.021262003,47.03225806,18.33333333,7431.096774,2896.666667,121,4779,755082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VOIP
5da0ece35672107200b417463a4ef472,172.16.25.103,57843,172.16.25.129,20,6,60959,111276486,1825.431618,0.000492134,2031.966667,3709216.2,1974.219475,5.000259286,1843.969444,3405475.606,34980.43525,49.99740718,2059114.539,7.10278E+15,1842.329212,2048.613403,0.000388929,7.500246067,2238,1825.431618,15,0.000285724,3499875,0.066666667,6507061.417,149.2,84,144958,267450436,37408,2468928,66,0.000801967,1246.933333,82297.6,65.33383424,3.333750927,1155.080556,76236.36111,0.889557264,22.21943837,824219.2295,3590465055,65,66.00075136,0.000626391,5.000400984,66.00150271,64,10,0.000450814,2218.208333,0.1,146405.0833,6.4,84,90648,5982842,FTP
b08229ac5129eab8cdb291b8142a57fb,172.16.25.101,44665,172.16.25.129,20,6,2,4476,2238,15,0.066666667,149.2,2238,15,0.066666667,149.2,0,0,0,0,2238,2238,15,15,2238,2238,15,15,0.066666667,0.066666667,149.2,149.2,30,2,4476,3,192,64,10,0.1,6.4,64,10,0.1,6.4,0,0,0,0,64,64,10,10,64,64,10,10,0.1,0.1,6.4,6.4,30,3,192,FTP
3adf9b98e7c06651f4648cf776f77f21,172.16.25.101,54210,172.16.25.102,10001,17,757,119606,158,0.040951123,24.41935484,3858.258065,158,0.027730061,39.77311828,6284.152688,0,8.80E-05,121.0469889,3021817.03,158,158,0.02111953,0.031521217,158,158,0.040951123,0.02014775,49.63333333,24.41935484,7842.066667,3858.258065,91,3604,569432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VOIP
f91910cad7555e60b385872a9e4b0a94,172.16.25.103,37017,172.16.25.129,20,6,41545,97030446,2335.550511,0.000722109,1384.833333,3234348.2,2335.550511,0.000722109,1384.833333,3234348.2,0,0,0,0,2335.550511,2335.550511,0.000722109,0.000722109,2335.550511,2335.550511,0.000722109,0.000722109,1384.833333,1384.833333,3234348.2,3234348.2,30,41545,97030446,26027,1717992,66.00806854,0.001152649,867.5666667,57266.4,66.00806854,0.001152649,867.5666667,57266.4,0,0,0,0,66.00806854,66.00806854,0.001152649,0.001152649,66.00806854,66.00806854,0.001152649,0.001152649,867.5666667,867.5666667,57266.4,57266.4,30,26027,1717992,FTP
542ea6b4b0b697d66fc8ef081141b5b9,172.16.25.102,0,195.80.174.186,0,1,1,98,98,30,0.033333333,3.266666667,98,15.51666667,0.500537634,49.05268817,0,209.7669444,0.218279859,2096.359765,98,98,8275,22.75833333,98,98,30,1.033333333,0.967741935,0.033333333,94.83870968,3.266666667,61,31,3038,1,98,98,31,0.032258065,3.161290323,98,16.1,0.432795699,42.41397849,0,222.01,0.160430397,1540.773529,98,98,8.65,23.55,98,98,31,1.2,0.833333333,0.032258065,81.66666667,3.161290323,61,26,2548,ICMP
a76e5d1476bde165bedeed8c2403083b,172.16.25.101,35221,172.16.25.129,20,6,41335,93300951,2257.190057,0.000725777,1377.833333,3110031.7,2257.190057,0.000725777,1377.833333,3110031.7,0,0,0,0,2257.190057,2257.190057,0.000725777,0.000725777,2257.190057,2257.190057,0.000725777,0.000725777,1377.833333,1377.833333,3110031.7,3110031.7,30,41335,93300951,25280,1669746,66.05007911,0.001226266,815.483871,53862.77419,66.05007911,0.001226266,815.483871,53862.77419,0,0,0,0,66.05007911,66.05007911,0.001226266,0.001226266,66.05007911,66.05007911,0.001226266,0.001226266,815.483871,815.483871,53862.77419,53862.77419,31,25280,1669746,FTP
6d3cb2424ad9da9754dccd412c739fc9,172.16.25.103,0,193.40.0.5,0,1,27,2646,98,1.111111111,0.9,88.2,98,1.111111111,0.9,88.2,0,0,0,0,98,98,1.111111111,1.111111111,98,98,1.111111111,1.111111111,0.9,0.9,88.2,88.2,30,27,2646,21,2058,98,1.428571429,0.7,68.6,98,1.428571429,0.7,68.6,0,0,0,0,98,98,1.428571429,1.428571429,98,98,1.428571429,1.428571429,0.7,0.7,68.6,68.6,30,21,2058,ICMP
46014fff1abc753f1ed0f9ff25bb546f,172.16.25.101,0,161.53.160.11,0,1,22,2156,98,1.363636364,0.733333333,71.86666667,98,1.181818182,0.866666667,84.93333333,0,0.033057851,0.017777778,170.7377778,98,98,1.090909091,1.272727273,98,98,1.363636364,1,1,0.733333333,98,71.86666667,60,52,5096,22,2156,98,1.409090909,0.709677419,69.5483871,98,1.304545455,0.771505376,75.60752688,0,0.010929752,0.003822696,36.71317493,98,98,1.252272727,1.356818182,98,98,1.409090909,1.2,0.833333333,0.709677419,81.66666667,69.5483871,61,47,4606,ICMP
1cee68a906c0437296b5e90ace19a83e,172.16.25.104,35589,172.16.25.1,53,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,133,133,3,0.333333333,44.33333333,133,3,0.333333333,44.33333333,0,0,0,0,133,133,3,3,133,133,3,3,0.333333333,0.333333333,44.33333333,44.33333333,3,1,133,DNS
6fed8498bd11464fa99583badfda7ead,172.16.25.101,50181,172.16.25.129,20,6,62392,122845482,1968.930023,0.000496859,2012.645161,3962757.484,1937.965014,0.000327899,3409.868817,6586312.841,552.8447267,1.43E-08,977045.4618,3.44207E+15,1922.48251,1950.953724,0.000243419,0.000371244,1968.930023,1911.987594,0.000496859,0.000241208,4145.8,2012.645161,7926718.167,3962757.484,92,312972,604600376,32192,2124672,66,0.000962972,1038.451613,68537.80645,66,0.000582465,2045.970609,135034.0602,0,7.24E-08,507688.1384,2211489531,66,66,0.000392211,0.00067871,66,66,0.000962972,0.000389975,2564.266667,1038.451613,169241.6,68537.80645,92,187711,12388926,FTP
42ccea92464cff2a14c10efbb5cc8edd,172.16.25.103,37495,172.16.25.129,20,6,94999,182862703,1924.89082,0.000315793,3166.633333,6095423.433,1924.89082,0.000315793,3166.633333,6095423.433,0,0,0,0,1924.89082,1924.89082,0.000315793,0.000315793,1924.89082,1924.89082,0.000315793,0.000315793,3166.633333,3166.633333,6095423.433,6095423.433,30,94999,182862703,59471,3925086,66,0.000504448,1982.366667,130836.2,66,0.000504448,1982.366667,130836.2,0,0,0,0,66,66,0.000504448,0.000504448,66,66,0.000504448,0.000504448,1982.366667,1982.366667,130836.2,130836.2,30,59471,3925086,FTP
d768f97a73b89eb14a1439ac7d453398,213.101.14.149,5516,172.16.25.104,60261,6,1,60,60,30,0.033333333,2,60,30,0.033333333,2,0,0,0,0,60,60,30,30,60,60,30,30,0.033333333,0.033333333,2,2,30,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P2P
89837c393bb7f2126a36ca0324ce715c,172.16.25.104,40073,182.1.173.234,1,6,1,60,60,30,0.033333333,2,60,30,0.033333333,2,0,0,0,0,60,60,30,30,60,60,30,30,0.033333333,0.033333333,2,2,30,1,60,0,0,0,0,0,0,30,15,0.016666667,1,900,225,0.000277778,1,15,45,7.5,22.5,60,0,30,0,0.033333333,0,2,0,39,1,60,P2P
11129b9393431b3a1e811dce693e1a1c,182.1.181.142,6890,172.16.25.104,35691,6,0,0,0,0,0,0,30,15,0.016666667,1,900,225,0.000277778,1,15,45,7.5,22.5,60,0,30,0,0.033333333,0,2,0,39,1,60,1,60,60,30,0.033333333,2,60,30,0.033333333,2,0,0,0,0,60,60,30,30,60,60,30,30,0.033333333,0.033333333,2,2,30,1,60,P2P
0cd3f3c81a9704d9b3be6771bdb0307d,85.75.70.133,1024,172.16.25.104,49111,6,2,120,60,15,0.066666667,4,60,15,0.066666667,4,0,0,0,0,60,60,15,15,60,60,15,15,0.066666667,0.066666667,4,4,30,2,120,2,120,60,15,0.066666667,4,60,15,0.066666667,4,0,0,0,0,60,60,15,15,60,60,15,15,0.066666667,0.066666667,4,4,30,2,120,P2P
2e4cd3c1ede00d05b80176742a46da7f,1.24141E+11,22944,172.16.25.104,53031,6,2,120,60,15,0.066666667,4,60,15,0.066666667,4,0,0,0,0,60,60,15,15,60,60,15,15,0.066666667,0.066666667,4,4,30,2,120,2,120,60,15,0.066666667,4,60,15,0.066666667,4,0,0,0,0,60,60,15,15,60,60,15,15,0.066666667,0.066666667,4,4,30,2,120,P2P
210fb57558e4d72605defb44100fa818,103.38.159.231,34518,172.16.25.104,55255,6,0,0,0,0,0,0,30,15.5,0.016129032,0.967741935,900,240.25,0.000260146,0.936524454,15,45,7.75,23.25,60,0,31,0,0.032258065,0,1.935483871,0,48,1,60,1,60,60,30,0.033333333,2,60,30,0.033333333,2,0,0,0,0,60,60,30,30,60,60,30,30,0.033333333,0.033333333,2,2,30,1,60,P2P
4e1f1ee5629f696a418f51b8e358917c,77.19.134.67,36028,172.16.25.104,45697,6,1,60,60,31,0.032258065,1.935483871,60,31,0.032258065,1.935483871,0,0,0,0,60,60,31,31,60,60,31,31,0.032258065,0.032258065,1.935483871,1.935483871,31,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P2P
cfa161a8c653075be76731c42f072824,77.219.9.100,13146,172.16.25.104,34417,6,1,60,60,31,0.032258065,1.935483871,60,31,0.032258065,1.935483871,0,0,0,0,60,60,31,31,60,60,31,31,0.032258065,0.032258065,1.935483871,1.935483871,31,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P2P
4c075c63e6ddc34b4180e08715dc7fd6,197.210.47.163,20165,172.16.25.104,42597,6,2,120,60,15.5,0.064516129,3.870967742,60,15.5,0.064516129,3.870967742,0,0,0,0,60,60,15.5,15.5,60,60,15.5,15.5,0.064516129,0.064516129,3.870967742,3.870967742,31,2,120,1,60,60,30,0.033333333,2,60,30,0.033333333,2,0,0,0,0,60,60,30,30,60,60,30,30,0.033333333,0.033333333,2,2,30,1,60,P2P
91c3129d3e2a6a9dfdef0213180ba0b6,213.101.14.165,5524,172.16.25.104,59737,6,1,60,60,31,0.032258065,1.935483871,60,31,0.032258065,1.935483871,0,0,0,0,60,60,31,31,60,60,31,31,0.032258065,0.032258065,1.935483871,1.935483871,31,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P2P
c99c2b648d1661f33c6b943f6064d97a,51.79.164.252,6890,172.16.25.104,41355,6,2,120,60,15,0.066666667,4,60,15,0.066666667,4,0,0,0,0,60,60,15,15,60,60,15,15,0.066666667,0.066666667,4,4,30,2,120,2,120,60,15.5,0.064516129,3.870967742,60,15.5,0.064516129,3.870967742,0,0,0,0,60,60,15.5,15.5,60,60,15.5,15.5,0.064516129,0.064516129,3.870967742,3.870967742,31,2,120,P2P
5f798f3940d04e9bf23a0f3679b06c97,45.95.98.172,35023,172.16.25.104,48495,6,2,120,60,15,0.066666667,4,60,15,0.066666667,4,0,0,0,0,60,60,15,15,60,60,15,15,0.066666667,0.066666667,4,4,30,2,120,1,60,60,30,0.033333333,2,60,30,0.033333333,2,0,0,0,0,60,60,30,30,60,60,30,30,0.033333333,0.033333333,2,2,30,1,60,P2P
3a94b1504d2a6a34070528c4825ac76a,172.16.25.103,0,130.89.148.12,0,1,6,588,98,3.333333333,0.3,29.4,98,5.416666667,0.216666667,21.23333333,0,4.340277778,0.006944444,66.69444444,98,98,4375,6.458333333,98,98,7.5,3.333333333,0.3,0.133333333,29.4,13.06666667,50,10,980,6,588,98,3.333333333,0.3,29.4,98,4.666666667,0.233333333,22.86666667,0,1.777777778,0.004444444,42.68444444,98,98,4,5.333333333,98,98,6,3.333333333,0.3,0.166666667,29.4,16.33333333,50,11,1078,ICMP
5427327d56440617c504e3e92b05dc36,172.16.25.102,45565,172.16.25.129,20,6,2,132,66,6.5,0.153846154,10.15384615,66,6.5,0.153846154,10.15384615,0,0,0,0,66,66,6.5,6.5,66,66,6.5,6.5,0.153846154,0.153846154,10.15384615,10.15384615,13,2,132,2,132,66,6.5,0.153846154,10.15384615,66,6.5,0.153846154,10.15384615,0,0,0,0,66,66,6.5,6.5,66,66,6.5,6.5,0.153846154,0.153846154,10.15384615,10.15384615,13,2,132,FTP
